,incident_key,distance,distance_score,horizon_score,radius_boost_score,event,event_score,frc,frc_score,delay,delay_score,ranking_score
521,TTR22981897004011000,1250.284612,-9.41904,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
522,TTR27451406268021000,143.9482195,-0.19957,,0,CLOSURE,1,FRC5,0.5,0,0,-1
523,TTR26000036576084000,449.9832629,-2.74986,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
524,TTL24917968848020000,830.5235334,-5.92103,,0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,156,1,-1
525,TTR23758093704096000,1038.783205,-7.65653,,0,ROADWORKS,0.6,FRC0,1,0,0,-1
526,TTR27731293596011001,161.9094455,-0.34925,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
527,TTR24060992560044000,1086.557308,-8.05464,,0,TRAFFIC_RESTRICTION,0.6,FRC4,0.6,0,0,-1
528,TTR27246545100022000,190.5576565,-0.58798,,0,CLOSURE,1,FRC6,0.4,0,0,-1
529,TTR24586165220626001,858.7247714,-6.15604,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
531,TTR25027621828014001,774.275322,-5.45229,,0,CLOSURE,1,FRC6,0.4,0,0,-1
532,TTR22021046280153000,1519.090489,-11.65909,,0,ROADWORKS,0.6,FRC1,0.9,21,0.8,-1
533,TTR24715995488108000,861.8954707,-6.18246,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
534,TTL28868119308030000,327.5645811,-1.7297,,0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,63,1,-1
535,TTR26499220092004001,329.175914,-1.74313,,0,ACCIDENT,1,FRC4,0.6,0,0,-1
536,TTR24499580220014000,953.9706981,-6.94976,,0,CLOSURE,1,FRC6,0.4,0,0,-1
537,TTR24124539356004001,945.9170314,-6.88264,,0,ROADWORKS,0.6,FRC4,0.6,3,0,-1
538,TTR27252326444013000,271.3810424,-1.26151,,0,CLOSURE,1,FRC5,0.5,0,0,-1
539,TTR24430332184028000,964.7340595,-7.03945,,0,ROADWORKS,0.6,FRC4,0.6,24,0.9,-1
540,TTR28634411632051001,264.4655177,-1.20388,,0,TRAFFIC_RESTRICTION,0.6,FRC3,0.7,0,0,-1
541,TTR24490936624050000,910.5806479,-6.58817,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
542,TTR27803424024014001,125.4543587,-0.04545,,0,CLOSURE,1,FRC6,0.4,0,0,-1
543,TTR25016079508014001,778.9596034,-5.49133,,0,CLOSURE,1,FRC6,0.4,0,0,-1
547,TTL28810413448026000_2,309.597779,-1.57998,,0,JAM_CONDITIONAL,0.9,FRC2,0.8,121,1,-1
548,TTR22456751316210000,1388.660354,-10.57217,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
550,TTR21100581756003001,1803.00797,-14.02507,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
551,TTR22191288424076000,1468.118128,-11.23432,,0,CLOSURE,1,FRC4,0.6,0,0,-1
552,TTR28842150708005001,320.4744294,-1.67062,,0,ACCIDENT,1,FRC5,0.5,0,0,-1
553,TTR23945596628118000,1046.792396,-7.72327,,0,CLOSURE,1,FRC6,0.4,0,0,-1
554,TTR24387084100098000,885.8747774,-6.38229,,0,CLOSURE,1,FRC2,0.8,0,0,-1
555,TTR24785244772138000,846.4061116,-6.05338,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
556,TTR21625737120003001,1638.215014,-12.65179,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
557,TTR23134849956202000,1203.059231,-9.02549,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
558,TTR24603465132044000,889.8851658,-6.41571,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
560,TTR23157912492014002,1197.275864,-8.9773,,0,CLOSURE,1,FRC6,0.4,0,0,-1
561,TTR23157912492014003,1197.340821,-8.97784,,0,CLOSURE,1,FRC6,0.4,0,0,-1
563,TTR22419224964034000,1427.802653,-10.89836,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
565,TTR24658287604101001,876.8993502,-6.30749,,0,ACCIDENT,1,FRC5,0.5,0,0,-1
566,TTR23111745788016000,1208.897867,-9.07415,,0,ROADWORKS,0.6,FRC0,1,0,0,-1
568,TTR21233329164082000,1726.519447,-13.38766,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
569,TTR25030507612030000,772.1792721,-5.43483,,0,CLOSURE,1,FRC6,0.4,0,0,-1
570,TTR25024736212004000,774.617958,-5.45515,,0,ACCIDENT,1,FRC4,0.6,0,0,-1
571,TTR28042914860075000,173.6975271,-0.44748,,0,CLOSURE,1,FRC3,0.7,0,0,-1
573,TTR28885430844015001,333.4444727,-1.7787,,0,CLOSURE,1,FRC7,0.3,0,0,-1
574,TTR21839251968098000,1593.634953,-12.28029,,0,ROADWORKS,0.6,FRC2,0.8,60,1,-1
575,TTR28674806256014001,274.1481811,-1.28457,,0,CLOSURE,1,FRC6,0.4,0,0,-1
576,TTR23362745204012001,1197.8188,-8.98182,,0,ACCIDENT,1,FRC4,0.6,0,0,-1
577,TTR28871002940014001,330.645087,-1.75538,,0,CLOSURE,1,FRC6,0.4,0,0,-1
578,TTR26533843032004000,315.7669094,-1.63139,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
579,TTR25685517524000001,542.1697724,-3.51808,,0,ACCIDENT,1,FRC0,1,0,0,-1
580,TTR28853690828003001,325.7902395,-1.71492,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
582,TTR24600579588068000,891.2540275,-6.42712,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
583,TTR21371836392133000,1677.077269,-12.97564,,0,CLOSURE,1,FRC5,0.5,0,0,-1
584,TTR24069674880012001,999.8267409,-7.33189,,0,CLOSURE,1,FRC4,0.6,0,0,-1
585,TTR28692118440012001,277.6097499,-1.31341,,0,CLOSURE,1,FRC4,0.6,0,0,-1
586,TTR23570539232013001,1088.115338,-8.06763,,0,ROADWORKS,0.6,FRC5,0.5,0,0,-1
587,TTR24384164396342000,980.4313102,-7.17026,,0,CLOSURE,1,FRC6,0.4,0,0,-1
588,TTR21247747740010001,1738.38014,-13.4865,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
589,TTL25137259556076000,775.6926496,-5.46411,,0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,912,1,-1
590,TTR24502464820150000,955.0389218,-6.95866,,0,CLOSURE,1,FRC6,0.4,0,0,-1
591,TTL27846705060017001,128.9239505,-0.07437,,0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,33,1,-1
592,TTR28706544360016001,281.3500737,-1.34458,,0,HAZARD,1,FRC0,1,0,0,-1
593,TTR21634398456173000,1625.750068,-12.54792,,0,CLOSURE,1,FRC5,0.5,0,0,-1
594,TTR24326491212157000,901.3677042,-6.5114,,0,CLOSURE,1,FRC5,0.5,0,0,-1
595,TTL24785250552022000,826.6751963,-5.88896,,0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,182,1,-1
596,TTR24897769880030000,839.7261937,-5.99772,,0,CLOSURE,1,FRC6,0.4,0,0,-1
597,TTR24188027300076001,940.2173588,-6.83514,,0,CLOSURE,1,FRC4,0.6,0,0,-1
598,TTR24415906244098000,963.8605158,-7.03217,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
599,TTL28813298076035000_2,311.2854783,-1.59405,,0,JAM_CONDITIONAL,0.9,FRC3,0.7,196,1,-1
600,TTR27278291916037000,243.4920001,-1.0291,,0,CLOSURE,1,FRC5,0.5,0,0,-1
601,TTR28054456920052000,179.4902623,-0.49575,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
602,TTR24441875872019000,953.5576548,-6.94631,,0,CLOSURE,1,FRC3,0.7,0,0,-1
603,TTR24733299348020000,890.0622074,-6.41719,,0,CLOSURE,1,FRC4,0.6,0,0,-1
604,TTR25042050504108000,765.5506882,-5.37959,,0,CLOSURE,1,FRC4,0.6,0,0,-1
605,TTR23446471588568000,1126.30624,-8.38589,,0,ROADWORKS,0.6,FRC0,1,0,0,-1
606,TTL28744048440012000_3,292.263229,-1.43553,,0,JAM_CONDITIONAL,0.9,FRC4,0.6,179,1,-1
607,TTR24672722436074000,848.2367969,-6.06864,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
608,TTR23406070176165000,1128.675981,-8.40563,,0,ROADWORKS,0.6,FRC5,0.5,0,0,-1
609,TTR24164927952205000,931.9077188,-6.7659,,0,CLOSURE,1,FRC5,0.5,0,0,-1
610,TTR22684692412122000,1339.205098,-10.16004,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
611,TTR23864803548045000,1073.493479,-7.94578,,0,CLOSURE,1,FRC5,0.5,0,0,-1
612,TTR23365630908014000,1196.36129,-8.96968,,0,ROADWORKS,0.6,FRC6,0.4,0,0,-1
613,TTR24788147788229000,795.5796979,-5.62983,,0,CLOSURE,1,FRC5,0.5,0,0,-1
615,TTR24499580220022001,953.9590062,-6.94966,,0,CLOSURE,1,FRC6,0.4,0,0,-1
616,TTL27448519996011000,138.3297493,-0.15275,,0,JAM_UNCONDITIONAL,0.9,FRC3,0.7,74,1,-1
617,TTR27823622608026001,134.5862327,-0.12155,,0,ROADWORKS,0.6,FRC2,0.8,20,0.7,-1
618,TTR27361962964003000,188.1618327,-0.56802,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
619,TTR27835162956012000,124.2347918,-0.03529,,0,CLOSURE,1,FRC4,0.6,0,0,-1
620,TTR24026385112027000,1034.504441,-7.62087,,0,CLOSURE,1,FRC3,0.7,0,0,-1
621,TTR23789832156237000,1030.598154,-7.58832,,0,CLOSURE,1,FRC5,0.5,0,0,-1
622,TTR27783227840014000,138.5729531,-0.15477,,0,CLOSURE,1,FRC6,0.4,0,0,-1
623,TTR23368516380054000,1195.703327,-8.96419,,0,ROADWORKS,0.6,FRC6,0.4,0,0,-1
626,TTR26161615828106000,406.8258122,-2.39022,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
627,TTR25036278092004001,770.8289987,-5.42357,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
628,TTL28195813844007001,173.8310452,-0.44859,,0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,157,1,-1
629,TTR25068014700087000,774.4481063,-5.45373,,0,CLOSURE,1,FRC7,0.3,0,0,-1
630,TTR22476949036146000,1383.496326,-10.52914,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
632,TTR22021058728100000,1498.297712,-11.48581,,0,ROADWORKS,0.6,FRC4,0.6,69,1,-1
633,TTR25027621716007001,774.2102403,-5.45175,,0,CLOSURE,1,FRC7,0.3,0,0,-1
635,TTR28801753948001001,310.7144015,-1.58929,,0,ACCIDENT,1,FRC1,0.9,0,0,-1
636,TTR28885430700062000,334.071118,-1.78393,,0,TRAFFIC_RESTRICTION,0.6,FRC6,0.4,0,0,-1
637,TTR25030507468030000,771.6335358,-5.43028,,0,CLOSURE,1,FRC6,0.4,0,0,-1
638,TTR25688402324002001,541.2750671,-3.51063,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
639,TTR23414732152004000,1128.444644,-8.40371,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
640,TTR22854952284106000,1273.200512,-9.61,,0,ROADWORKS,0.6,FRC2,0.8,189,1,-1
641,TTR28674806080027001,274.0462792,-1.28372,,0,TRAFFIC_RESTRICTION,0.6,FRC3,0.7,0,0,-1
642,TTR24692924136044000,832.7548792,-5.93962,,0,CLOSURE,1,FRC4,0.6,0,0,-1
643,TTR23434898404058000,1140.020994,-8.50017,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
644,TTL23108849860432000,1222.54256,-9.18785,,0,JAM_UNCONDITIONAL,0.9,FRC0,1,689,1,-1
645,TTR28882545632014001,332.7728857,-1.77311,,0,CLOSURE,1,FRC6,0.4,0,0,-1
646,TTR25036278232115000,772.4875501,-5.4374,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
647,TTR24049499100101000,967.9908964,-7.06659,,0,CLOSURE,1,FRC5,0.5,0,0,-1
648,TTR23515717268036000,1100.861726,-8.17385,,0,CLOSURE,1,FRC4,0.6,0,0,-1
649,TTR24591957464084000,822.9361956,-5.8578,,0,CLOSURE,1,FRC4,0.6,0,0,-1
650,TTR21807536940011001,1557.080965,-11.97567,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
651,TTR24060992564020000,1086.348895,-8.05291,,0,TRAFFIC_RESTRICTION,0.6,FRC4,0.6,0,0,-1
652,TTR23582054408004000,1100.604632,-8.17171,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
653,TTR24969912520146000,792.8804153,-5.60734,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
654,TTR27451406088052001,143.4809979,-0.19567,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
655,TTR23440658508054000,1159.818273,-8.66515,,0,CLOSURE,1,FRC6,0.4,0,0,-1
656,TTR21989296656012000,1547.098495,-11.89249,,0,CLOSURE,1,FRC4,0.6,0,0,-1
657,TTR24750620012203000,853.8575118,-6.11548,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
658,TTR28816177924021000,320.9684317,-1.67474,,0,CLOSURE,1,FRC5,0.5,0,0,-1
659,TTR22225917060320000,1456.278828,-11.13566,,0,ROADWORKS,0.6,FRC0,1,0,0,-1
660,TTL28744050780020002_2,290.4727266,-1.42061,,0,JAM_CONDITIONAL,0.9,FRC4,0.6,140,1,-1
661,TTR26510761388023001,325.4837196,-1.71236,,0,ACCIDENT,1,FRC7,0.3,0,0,-1
662,TTR24669821116030000,901.9434172,-6.5162,,0,ROADWORKS,0.6,FRC6,0.4,0,0,-1
664,TTR28845034280047001,323.8716837,-1.69893,,0,CLOSURE,1,FRC7,0.3,0,0,-1
665,TTR22344225576013001,1412.798258,-10.77332,,0,ROADWORKS,0.6,FRC5,0.5,0,0,-1
666,TTR28334317076475000,191.9187392,-0.59932,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
667,TTR27258086080043001,184.85398,-0.54045,,0,TRAFFIC_RESTRICTION,0.6,FRC3,0.7,0,0,-1
668,TTR24496694604022001,954.0472831,-6.95039,,0,CLOSURE,1,FRC6,0.4,0,0,-1
669,TTR28697888732000001,279.1437798,-1.3262,,0,HAZARD,1,FRC0,1,0,0,-1
670,TTR23804221628221000,1059.908626,-7.83257,,0,CLOSURE,1,FRC5,0.5,0,0,-1
671,TTR23726302400062001,1114.920681,-8.29101,,0,CLOSURE,1,FRC6,0.4,0,0,-1
672,TTR24866043808002000,798.527633,-5.6544,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
673,TTR24990120008202001,757.0680063,-5.3089,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
674,TTR28152535608282001,148.3633157,-0.23636,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
675,TTR21190032972003001,1769.786845,-13.74822,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
676,TTR24081205028086000,1029.648406,-7.5804,,0,CLOSURE,1,FRC6,0.4,0,0,-1
677,TTR24866038960159001,814.6897881,-5.78908,,0,ROADWORKS,0.6,FRC7,0.3,0,0,-1
679,TTR28868117096014001,330.8042092,-1.7567,,0,CLOSURE,1,FRC6,0.4,0,0,-1
680,TTR28746934976007000,292.0028873,-1.43336,,0,CLOSURE,1,FRC7,0.3,0,0,-1
681,TTR24692912748436001,864.0306505,-6.20026,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
682,TTL28885430808187000,332.2126229,-1.76844,,0,NONLOS_DELAY,0.8,FRC3,0.7,232,1,-1
683,TTL28695001740015000,277.5150834,-1.31263,,0,JAM_UNCONDITIONAL,0.9,FRC7,0.3,62,1,-1
684,TTR22901111440061001,1264.41501,-9.53679,,0,ROADWORKS,0.6,FRC5,0.5,0,0,-1
685,TTR24496694676030002,954.2738965,-6.95228,,0,CLOSURE,1,FRC6,0.4,0,0,-1
687,TTR27486038108010000,200.5916356,-0.6716,,0,CLOSURE,1,FRC2,0.8,0,0,-1
688,TTR26594442320010000,318.1074394,-1.6509,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
689,TTR23016521784027000,1241.14526,-9.34288,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
690,TTL21749822100138000,1582.740653,-12.18951,,0,NONLOS_DELAY,0.8,FRC2,0.8,61,1,-1
691,TTR24990128104021000,737.0908001,-5.14242,,0,CLOSURE,1,FRC5,0.5,0,0,-1
692,TTR23512825116070001,1101.005108,-8.17504,,0,ROADWORKS,0.6,FRC6,0.4,0,0,-1
693,TTR27177302660300000,256.5153466,-1.13763,,0,CLOSURE,1,FRC4,0.6,0,0,-1
694,TTL28839261924012000,325.0570306,-1.70881,,0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,46,1,-1
695,TTL28539194608048000,239.5428055,-0.99619,,0,JAM_UNCONDITIONAL,0.9,FRC0,1,194,1,-1
696,TTR27327348680011001,280.9778387,-1.34148,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
697,TTR24871814676026000,798.8030059,-5.65669,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
698,TTR22788582772021000,1292.851832,-9.77377,,0,ROADWORKS,0.6,FRC5,0.5,0,0,-1
700,TTR25039165696008000,763.092765,-5.35911,,0,ROADWORKS,0.6,FRC0,1,0,0,-1
702,TTR28037144064083001,172.8984512,-0.44082,,0,TRAFFIC_RESTRICTION,0.6,FRC3,0.7,0,0,-1
703,TTR23988893740062000,998.7362715,-7.3228,,0,CLOSURE,1,FRC6,0.4,0,0,-1
704,TTR21386228868123000,1751.15853,-13.59299,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
705,TTR22306716364093001,1421.921337,-10.84934,,0,ROADWORKS,0.6,FRC5,0.5,0,0,-1
706,TTR21504539628083000,1694.722524,-13.12269,,0,ROADWORKS,0.6,FRC3,0.7,91,1,-1
707,TTR28152535588274000,151.5480412,-0.2629,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
708,TTL23905189860450000,1090.076882,-8.08397,,0,NONLOS_DELAY,0.8,FRC2,0.8,177,1,-1
709,TTR23290660224051000,1160.654645,-8.67212,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
710,TTL28801755396020006_3,308.869867,-1.57392,,0,JAM_CONDITIONAL,0.9,FRC3,0.7,480,1,-1
711,TTR23368515788020001,1197.44186,-8.97868,,0,ACCIDENT,1,FRC4,0.6,0,0,-1
713,TTR22494261588098000,1379.232222,-10.4936,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
714,TTR24560196152012000,865.2128759,-6.21011,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
716,TTR21516113956052001,1628.573409,-12.57145,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
718,TTR23391653748052000,1137.957324,-8.48298,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
719,TTR24058107296028000,1086.683238,-8.05569,,0,TRAFFIC_RESTRICTION,0.6,FRC4,0.6,0,0,-1
720,TTR24418790616124000,966.7904852,-7.05659,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
721,TTR21911405880004000,1536.965348,-11.80804,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
724,TTR27771687476034000,148.3374809,-0.23615,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
725,TTR28888316100045000,333.8973139,-1.78248,,0,TRAFFIC_RESTRICTION,0.6,FRC5,0.5,0,0,-1
726,TTR27460074408015001,246.729357,-1.05608,,0,CLOSURE,1,FRC7,0.3,0,0,-1
727,TTR24404363748053000,969.6795287,-7.08066,,0,CLOSURE,1,FRC5,0.5,0,0,-1
728,TTR28689233044029000,277.297401,-1.31081,,0,CLOSURE,1,FRC5,0.5,0,0,-1
729,TTR21631508752023001,1635.427546,-12.62856,,0,CLOSURE,1,FRC7,0.3,0,0,-1
730,TTR23573424256018000,1085.963186,-8.04969,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
731,TTL28842151252018006_2,319.8180123,-1.66515,,0,JAM_CONDITIONAL,0.9,FRC2,0.8,257,1,-1
732,TTR27252326444005000,271.5578036,-1.26298,,0,CLOSURE,1,FRC5,0.5,0,0,-1
733,TTR23908091168150000,1044.020504,-7.70017,,0,CLOSURE,1,FRC6,0.4,0,0,-1
734,TTL24228415304009006,919.5452219,-6.66288,,0,JAM_UNCONDITIONAL,0.9,FRC1,0.9,130,1,-1
735,TTL24089923188014000,964.8342956,-7.04029,,0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,128,1,-1
736,TTR25238268216030000,682.5723542,-4.6881,,0,CLOSURE,1,FRC6,0.4,0,0,-1
737,TTR24410134468014000,969.4133306,-7.07844,,0,CLOSURE,1,FRC6,0.4,0,0,-1
738,TTR25027621752015001,774.2212365,-5.45184,,0,CLOSURE,1,FRC7,0.3,0,0,-1
740,TTR24182216104400000,949.996723,-6.91664,,0,ROADWORKS,0.6,FRC0,1,45,1,-1
741,TTL27765913508010001,120.8595616,-0.00716,,0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,56,1,-1
742,TTR28888316172045000,334.2006367,-1.78501,,0,TRAFFIC_RESTRICTION,0.6,FRC5,0.5,0,0,-1
743,TTR21793106568046000,1564.902341,-12.04085,,0,CLOSURE,1,FRC6,0.4,0,0,-1
744,TTR22194187888058000,1447.835267,-11.06529,,0,CLOSURE,1,FRC2,0.8,0,0,-1
745,TTR28296822723992000,156.761035,-0.30634,,0,ROADWORKS,0.6,FRC0,1,0,0,-1
746,TTL28669035560004000_3,271.9443731,-1.2662,,0,JAM_CONDITIONAL,0.9,FRC4,0.6,222,1,-1
747,TTR28827721356015001,320.5318309,-1.6711,,0,CLOSURE,1,FRC7,0.3,0,0,-1
748,TTR21504549096198000,1672.503947,-12.93753,,0,CLOSURE,1,FRC6,0.4,0,0,-1
749,TTR21989307608098001,1523.962038,-11.69968,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
750,TTR27832277556007000,123.2999451,-0.0275,,0,CLOSURE,1,FRC7,0.3,0,0,-1
751,TTR21190036680035000,1761.635074,-13.68029,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
752,TTR22211481256075000,1470.855828,-11.25713,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
753,TTR23235840748028000,1176.522754,-8.80436,,0,ROADWORKS,0.6,FRC4,0.6,0,0,-1
754,TTL28882545504012004,332.3501726,-1.76958,,0,JAM_UNCONDITIONAL,0.9,FRC4,0.6,285,1,-1
755,TTL24984339952034030,787.4726255,-5.56227,,0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,166,1,-1
756,TTL28879660328058000_3,331.7222284,-1.76435,,0,JAM_CONDITIONAL,0.9,FRC2,0.8,819,1,-1
757,TTR24453414216102000,962.7233667,-7.02269,,0,CLOSURE,1,FRC6,0.4,0,0,-1
758,TTR21663269748666000,1593.134078,-12.27612,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
759,TTR28845034308015000,323.8546586,-1.69879,,0,CLOSURE,1,FRC7,0.3,0,0,-1
760,TTR23910960584770001,1094.304932,-8.11921,,0,ROADWORKS,0.6,FRC2,0.8,420,1,-1
761,TTR21547832136069000,1656.338363,-12.80282,,0,CLOSURE,1,FRC5,0.5,0,0,-1
762,TTR21192934896018000,1733.25686,-13.44381,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
763,TTR22306716148093001,1419.96234,-10.83302,,0,ROADWORKS,0.6,FRC5,0.5,0,0,-1
765,TTR23221393236130000,1180.403526,-8.8367,,0,ROADWORKS,0.6,FRC2,0.8,258,1,-1
767,TTR23434898472026000,1140.172007,-8.50143,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
769,TTR24291866772244000,911.4244355,-6.5952,,0,CLOSURE,1,FRC4,0.6,0,0,-1
770,TTR28198722744046001,177.7331129,-0.48111,,0,CLOSURE,1,FRC6,0.4,0,0,-1
771,TTR28885430868102000,334.17312,-1.78478,,0,TRAFFIC_RESTRICTION,0.6,FRC6,0.4,0,0,-1
772,TTR21518986356014001,1647.273731,-12.72728,,0,CLOSURE,1,FRC6,0.4,0,0,-1
773,TTL21839252040154000,1594.574317,-12.28812,,0,NONLOS_DELAY,0.8,FRC2,0.8,85,1,-1
774,TTR24690038596100000,833.7623112,-5.94802,,0,CLOSURE,1,FRC4,0.6,0,0,-1
775,TTR28865229012052000,335.1828355,-1.79319,,0,CLOSURE,1,FRC4,0.6,0,0,-1
776,TTR24863146852013000,840.0299471,-6.00025,,0,CLOSURE,1,FRC5,0.5,0,0,-1
777,TTR28749823564015001,291.8050718,-1.43171,,0,CLOSURE,1,FRC7,0.3,0,0,-1
778,TTR23293506420162000,1194.656104,-8.95547,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
779,TTR25027622104013001,772.5757008,-5.43813,,0,CLOSURE,1,FRC5,0.5,0,0,-1
780,TTL24612120808006000,889.6388566,-6.41366,,0,JAM_UNCONDITIONAL,0.9,FRC6,0.4,129,1,-1
781,TTR21241957860146000,1791.191329,-13.92659,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
782,TTR24436135432210000,873.5046637,-6.27921,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
783,TTR21830615496038002,1556.907354,-11.97423,,0,CLOSURE,1,FRC6,0.4,0,0,-1
784,TTR21830615496038003,1557.090986,-11.97576,,0,CLOSURE,1,FRC6,0.4,0,0,-1
786,TTR24975678156019002,811.067177,-5.75889,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
787,TTL21317014548195000,1690.065742,-13.08388,,0,NONLOS_DELAY,0.8,FRC3,0.7,123,1,-1
788,TTR23097317864036000,1214.548335,-9.12124,,0,ROADWORKS,0.6,FRC4,0.6,13,0.5,-1
789,TTR27390825128010000,255.1959387,-1.12663,,0,ROADWORKS,0.6,FRC2,0.8,16,0.6,-1
790,TTR23166577116003001,1191.02599,-8.92522,,0,ROADWORKS,0.6,FRC3,0.7,0,0,-1
791,TTR21798876708021001,1564.715056,-12.03929,,0,CLOSURE,1,FRC5,0.5,0,0,-1
792,TTR23117512916040000,1211.881842,-9.09902,,0,ROADWORKS,0.6,FRC0,1,0,0,-1
793,TTR27344658992008001,260.7655631,-1.17305,,0,ACCIDENT,1,FRC0,1,0,0,-1
794,TTR21570914988006001,1651.796646,-12.76497,,0,CLOSURE,1,FRC6,0.4,0,0,-1
795,TTL28868118444050006,330.9098785,-1.75758,,0,JAM_UNCONDITIONAL,0.9,FRC2,0.8,70,1,-1
796,TTR22127808112713000,1483.682892,-11.36402,,0,ROADWORKS,0.6,FRC1,0.9,77,1,-1
798,TTR28845035964022001,321.3510672,-1.67793,,0,ACCIDENT,1,FRC6,0.4,0,0,-1
799,TTL28784442888020002_3,304.5641699,-1.53803,,0,JAM_CONDITIONAL,0.9,FRC3,0.7,253,1,-1
800,TTR24343803380046000,898.0800331,-6.484,,0,CLOSURE,1,FRC6,0.4,0,0,-1
801,TTR24837208304028000,766.5034564,-5.38753,,0,CLOSURE,1,FRC4,0.6,0,0,-1
802,TTR28853693100006001,322.4984998,-1.68749,,0,ACCIDENT,1,FRC6,0.4,0,0,-1
803,TTR23129079080114000,1198.813313,-8.99011,,0,ROADWORKS,0.6,FRC2,0.8,0,0,-1
804,TTR28218898832015000,170.1798876,-0.41817,,0,CLOSURE,1,FRC7,0.3,0,0,-1
805,TTR28296822795992001,211.9143894,-0.76595,,0,ROADWORKS,0.6,FRC0,1,0,0,-1
806,TTR28674806292013000,273.8517502,-1.2821,,0,CLOSURE,1,FRC5,0.5,0,0,-1
